MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60.0,186641.26585577757,13682.0,177526.0560522696,223401.43902439025,220184.57,177358.8269362577,213260.81914893616,2,275573.5,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,10.0,5.0,2006.0,2006,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,4,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1426.0,2747.625,3,3.0,1.0,3,10.0,7,2,10,2006,254032.98770491802,251881.22,340037.5
20.0,186641.26585577757,7200.0,177526.0560522696,162895.42864864864,143104.07936507938,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,7.0,1972.0,1972,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,780.0,780.0,1,2.0,1.0,2,4.0,7,2,1,2008,171367.35477505918,173311.0876460768,124900.0
20.0,186641.26585577757,13072.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,186555.7966101695,138400.0,177573.58892733563,181533.3168032787,173044.18112947658,6.0,5.0,2004.0,2004,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1158.0,1158.0,1,3.0,1.0,3,5.0,7,2,5,2006,254032.98770491802,251881.22,158000.0
75.0,125457.08256880734,7200.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,100123.78378378379,180544.67460317462,177573.58892733563,181533.3168032787,157354.54545454544,5.0,7.0,1920.0,1996,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,131366.67465753425,178375.568627451,2,0,182896.38943028485,581.0,1111.0,1,3.0,1.0,1,6.0,7,0,3,2007,171367.35477505918,173311.0876460768,101000.0
120.0,186641.26585577757,6442.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,8.0,5.0,2006.0,2006,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1370.0,1370.0,2,2.0,1.0,3,6.0,7,2,10,2007,171367.35477505918,173311.0876460768,202500.0
70.0,125457.08256880734,10300.0,177526.0560522696,200291.10640495867,143104.07936507938,177358.8269362577,174008.3174904943,2,127030.9424778761,181205.75,121166.66666666667,181533.3168032787,203636.7393258427,7.0,6.0,1921.0,1950,170094.8115687993,176563.76987447697,159813.0,154329.67307692306,2,2,131366.67465753425,178375.568627451,3,1,182896.38943028485,902.0,1710.0,2,3.0,1.0,2,9.0,7,2,4,2010,171367.35477505918,173311.0876460768,140000.0
60.0,186641.26585577757,9375.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1997.0,1998,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1057.0,2034.0,2,3.0,1.0,3,8.0,7,2,2,2009,171367.35477505918,173311.0876460768,219500.0
60.0,186641.26585577757,9591.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,2004.0,2005,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1143.0,2473.0,2,4.0,1.0,3,9.0,7,2,10,2007,171367.35477505918,173311.0876460768,317000.0
20.0,186641.26585577757,17673.5,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,225875.0,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,1970.0,1989,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,2155.125,2207.0,2,3.0,1.0,2,7.0,6,2,7,2010,171367.35477505918,173311.0876460768,180000.0
20.0,186641.26585577757,10665.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2003.0,2003,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1479.0,1479.0,2,3.0,1.0,3,7.0,7,2,6,2007,171367.35477505918,173311.0876460768,226000.0
30.0,125457.08256880734,4608.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,127030.9424778761,132279.94791666666,177573.58892733563,181533.3168032787,173044.18112947658,4.0,6.0,1945.0,1950,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,3,149508.12223974764,178375.568627451,2,1,182896.38943028485,747.0,747.0,1,2.0,1.0,2,4.0,7,2,6,2010,171367.35477505918,173311.0876460768,80000.0
50.0,186641.26585577757,15593.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,212565.42857142858,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,7.0,4.0,1953.0,1953,170094.8115687993,176563.76987447697,191693.25,114060.55,3,2,149508.12223974764,164689.80555555556,2,1,182896.38943028485,1304.0,2287.0,2,3.0,1.0,2,7.0,7,2,7,2006,171367.35477505918,173311.0876460768,225000.0
20.0,186641.26585577757,13651.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,6.0,1973.0,1973,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,3,149508.12223974764,178375.568627451,4,1,182896.38943028485,2155.125,2223.0,2,3.0,1.0,2,8.0,7,2,2,2007,171367.35477505918,173311.0876460768,244000.0
20.0,186641.26585577757,7599.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,156270.1224489796,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,4.0,6.0,1982.0,2006,170094.8115687993,176563.76987447697,159924.63513513515,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,845.0,845.0,1,2.0,1.0,2,4.0,7,2,6,2007,171367.35477505918,173311.0876460768,129500.0
60.0,186641.26585577757,10141.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1998.0,1998,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,885.0,1718.0,2,3.0,1.0,2,7.0,7,2,12,2009,171367.35477505918,173311.0876460768,185000.0
20.0,186641.26585577757,10200.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,7.0,1954.0,2003,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,1086.0,1086.0,1,3.0,1.0,2,6.0,7,2,5,2010,171367.35477505918,173311.0876460768,144900.0
50.0,125457.08256880734,5790.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,3.0,6.0,1915.0,1950,148909.0909090909,176563.76987447697,208407.1941747573,208990.51785714287,3,3,149508.12223974764,178375.568627451,3,0,182896.38943028485,840.0,1605.0,2,3.0,1.0,2,8.0,7,2,5,2010,171367.35477505918,173311.0876460768,107400.0
145.0,125457.08256880734,1596.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,98576.4705882353,180544.67460317462,177573.58892733563,135911.62790697673,166627.03846153847,4.0,5.0,1973.0,1973,170094.8115687993,176563.76987447697,217102.38524590165,217920.75833333333,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,526.0,988.0,1,2.0,1.0,2,5.0,7,2,11,2009,171367.35477505918,173311.0876460768,91000.0
20.0,186641.26585577757,8475.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,4.0,7.0,1956.0,1956,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,149508.12223974764,178375.568627451,4,1,122196.89361702128,952.0,952.0,1,2.0,1.0,2,4.0,7,2,4,2008,171367.35477505918,173311.0876460768,135750.0
50.0,125457.08256880734,8635.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,124834.05172413793,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,5.0,5.0,1948.0,2001,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1072.0,1285.0,1,2.0,1.0,2,6.0,6,2,1,2008,171367.35477505918,173311.0876460768,127000.0
90.0,186641.26585577757,10778.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,136793.13513513515,180544.67460317462,177573.58892733563,133541.07692307694,173044.18112947658,4.0,5.0,1968.0,1968,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,0,182896.38943028485,1768.0,1768.0,2,4.0,1.0,2,8.0,7,2,4,2010,171367.35477505918,173311.0876460768,136500.0
50.0,125457.08256880734,10440.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,5.0,6.0,1910.0,1981,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,682.0,1230.0,1,2.0,1.0,2,5.0,7,2,5,2009,171367.35477505918,173311.0876460768,110000.0
60.0,186641.26585577757,13000.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,6.0,1968.0,1968,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,3,149508.12223974764,178375.568627451,2,1,182896.38943028485,1182.0,2142.0,2,4.0,1.0,3,8.0,7,2,6,2009,171367.35477505918,173311.0876460768,193500.0
120.0,125457.08256880734,4500.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,176773.3085106383,2,156270.1224489796,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,6.0,5.0,1998.0,1998,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,2,3,217630.31607418857,178375.568627451,4,1,182896.38943028485,1337.0,1337.0,2,2.0,1.0,2,5.0,7,2,3,2006,171367.35477505918,173311.0876460768,153500.0
20.0,186641.26585577757,10206.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,8.0,5.0,2007.0,2007,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1563.0,1563.0,2,3.0,1.0,3,6.0,7,2,10,2008,171367.35477505918,173311.0876460768,245000.0
20.0,186641.26585577757,8892.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1960.0,1960,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,1065.0,1065.0,1,3.0,1.0,2,6.0,7,2,7,2007,143973.2558139535,173311.0876460768,126500.0
80.0,186641.26585577757,8530.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,166627.03846153847,7.0,5.0,1995.0,1996,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,804.0,1474.0,2,3.0,1.0,2,7.0,7,2,5,2009,171367.35477505918,173311.0876460768,168500.0
60.0,186641.26585577757,16059.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,8.0,5.0,1991.0,1992,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,3,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1301.0,2417.0,2,4.0,1.0,3,9.0,7,2,4,2006,171367.35477505918,173311.0876460768,260000.0
60.0,186641.26585577757,11911.0,177526.0560522696,223401.43902439025,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,5.0,2005.0,2005,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,684.0,1560.0,2,3.0,1.0,3,6.0,7,2,3,2009,171367.35477505918,173311.0876460768,174000.0
145.0,213539.5923076923,3951.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,224056.5465116279,180544.67460317462,177573.58892733563,181260.05263157896,203636.7393258427,6.0,5.0,2009.0,2009,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,612.0,1224.0,2,2.0,1.0,3,4.0,7,2,6,2009,254032.98770491802,251881.22,164500.0
50.0,74528.0,8470.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,100123.78378378379,142475.4814814815,121166.66666666667,181533.3168032787,142396.44805194804,3.0,3.5,1915.0,1982,206094.0541958042,176563.76987447697,175896.43055555556,168112.38732394367,1,1,149508.12223974764,178375.568627451,2,0,182896.38943028485,1013.0,1526.0,1,2.0,1.0,1,6.0,7,0,10,2009,138780.88888888888,142517.09405940594,85000.0
20.0,186641.26585577757,8070.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,4.0,5.0,1994.0,1995,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,990.0,990.0,1,3.0,1.0,2,5.0,7,2,8,2007,171367.35477505918,173311.0876460768,123600.0
20.0,186641.26585577757,7200.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,4.0,5.0,1950.0,1950,170094.8115687993,176563.76987447697,191693.25,147579.0228426396,2,2,107365.625,178375.568627451,2,1,122196.89361702128,1040.0,1040.0,1,2.0,1.0,2,4.0,7,2,7,2006,171367.35477505918,173311.0876460768,109900.0
20.0,186641.26585577757,8500.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,3.5,1961.0,1961,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1235.0,1235.0,1,2.0,1.0,2,6.0,7,2,12,2006,171367.35477505918,142517.09405940594,98600.0
30.0,186641.26585577757,13360.0,177526.0560522696,200291.10640495867,220184.57,177358.8269362577,174008.3174904943,2,208419.08823529413,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,7.0,1921.0,2006,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,3,131366.67465753425,178375.568627451,4,1,182896.38943028485,964.0,964.0,1,2.0,1.0,2,5.0,7,2,8,2009,171367.35477505918,173311.0876460768,163500.0
145.0,74528.0,7200.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,127030.9424778761,180544.67460317462,177573.58892733563,128432.25806451614,157354.54545454544,6.0,6.0,1910.0,1998,206094.0541958042,176563.76987447697,149016.80681818182,149386.43691588784,2,2,131366.67465753425,164689.80555555556,4,0,182896.38943028485,1260.0,2291.0,2,4.0,1.0,2,9.0,7,2,11,2007,171367.35477505918,173311.0876460768,133900.0
60.0,186641.26585577757,9337.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,5.0,1997.0,1997,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,3,217630.31607418857,178375.568627451,4,1,182896.38943028485,905.0,1786.0,2,3.0,1.0,3,7.0,7,2,5,2007,171367.35477505918,173311.0876460768,204750.0
60.0,186641.26585577757,9765.0,177526.0560522696,223401.43902439025,176679.91456903127,177358.8269362577,177408.80608365018,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,7.5,1993.0,1993,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,4,3,217630.31607418857,178375.568627451,3,1,182896.38943028485,680.0,1470.0,2,3.0,1.0,2,6.0,7,2,4,2009,171367.35477505918,173311.0876460768,185000.0
20.0,186641.26585577757,10264.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,1999.0,1999,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1588.0,1588.0,2,3.0,1.0,3,6.0,7,2,8,2006,171367.35477505918,173311.0876460768,214000.0
20.0,186641.26585577757,10921.0,177526.0560522696,162895.42864864864,220184.57,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,4.0,5.0,1965.0,1965,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,107675.44444444444,960.0,960.0,1,3.0,1.0,2,6.0,7,1,5,2007,171367.35477505918,173311.0876460768,94750.0
